stockid,date,close,vol,ret_simple,ret_log,vol_20,vol_60,vol_20_annual,vol_60_annual
SH000016,2015-07-27,2493.29,13664510400,-0.09038540116160287,-0.09473428694022079,0.044235678272641375,0.03380984166855699,0.702219622714034,0.5367145975288253
SH000016,2015-07-28,2485.67,14033885500,-0.003056202848445211,-0.0030608825735960465,0.040804056785472075,0.03377948569252742,0.6477443204215005,0.5362327113485521
SH000016,2015-07-29,2531.44,9307815400,0.018413546448241336,0.018246069869609194,0.04002564602849538,0.0336098366769219,0.6353874327365933,0.5335396167157973
SH000016,2015-07-30,2467.37,8694982700,-0.02530970514805808,-0.025635504750264104,0.04031263609390658,0.03372944217535029,0.6399432587875385,0.5354382951414619
SH000016,2015-07-31,2461.24,7472537400,-0.0024844267377815976,-0.002487518047037618,0.03889123389288812,0.03370356708511505,0.6173791983661704,0.5350275408179792
SH000016,2015-08-03,2479.72,8807341000,0.0075084103947604675,0.007480362590220224,0.03584587864877515,0.033716004375118645,0.5690356825875544,0.5352249766759778
SH000016,2015-08-04,2534.71,6603231700,0.022175890826383826,0.021933581500022115,0.03582490755593062,0.03375521922514551,0.5687027768092272,0.5358474931212085
SH000016,2015-08-05,2487.06,6288967000,-0.018798994756796694,-0.018977942094450917,0.032062234089302546,0.033787111724153225,0.5089721872645921,0.5363537708475852
SH000016,2015-08-06,2467.52,4780004700,-0.007856666103753018,-0.007887692320147188,0.028015329552640935,0.03376162814480584,0.444729569362838,0.5359492315667714
SH000016,2015-08-07,2503.8,5756323900,0.014703021657372695,0.01459598018096564,0.026220050344793445,0.03384708764861669,0.416230395455501,0.5373058591322744
SH000016,2015-08-10,2617.66,10962661300,0.045474878185158385,0.04447121108055807,0.02864195356525312,0.034322615768189,0.45467691718031744,0.5448546340071134
SH000016,2015-08-11,2590.71,9958425600,-0.010295454719100205,-0.010348819505517248,0.02761608482984417,0.0342581036971463,0.438391755870187,0.5438305366278691
SH000016,2015-08-12,2561.13,7535253000,-0.011417719466864318,-0.011483402068074966,0.02767488786374548,0.03385102837148031,0.4393252250944208,0.5373684161683722
SH000016,2015-08-13,2580.78,7008074200,0.007672394607068034,0.007643111473361053,0.027785814076685747,0.03387330766189274,0.4410861241343296,0.5377220889392818
SH000016,2015-08-14,2577.04,7294157200,-0.00144917428064395,-0.0014502253492683082,0.02710176778764092,0.033836835582742045,0.43022722593791435,0.5371431126319005
SH000016,2015-08-17,2550.47,7113381900,-0.010310278459007338,-0.010363797562345844,0.027121553127740162,0.03355198439509904,0.4305413084749589,0.5326212402129118
SH000016,2015-08-18,2407.97,10124871300,-0.05587205495457703,-0.0574935870149309,0.029606146528818753,0.03393526614980104,0.4699830059651556,0.5387056494429715
SH000016,2015-08-19,2430.28,9048531900,0.009265065594671107,0.009222408154655248,0.029799566848690763,0.03392239092075624,0.473053458354483,0.5385012615182183
SH000016,2015-08-20,2356.92,6834685300,-0.030185822209786606,-0.03065079512488822,0.029703030359421977,0.03406644264845303,0.4715209890961922,0.5407880118027077
SH000016,2015-08-21,2271.36,7846755300,-0.03630161397077536,-0.03697691089103383,0.030321252161110115,0.033332043043645405,0.4813349559502628,0.5291297794991172
SH000016,2015-08-24,2058.25,11542038300,-0.09382484502676813,-0.09852266383954156,0.03088893097686352,0.03543646768239067,0.49034657777652185,0.5625364849810987
SH000016,2015-08-25,1914.05,11856957700,-0.07005951657961862,-0.07263469120485766,0.03388738445684051,0.03584746685787537,0.5379455511314136,0.5690608946254093
SH000016,2015-08-26,1942.45,12411179600,0.014837647919333508,0.014728646911104981,0.03372506443769628,0.03593718681133505,0.5353688007106364,0.5704851547323769
SH000016,2015-08-27,2094.72,11658547000,0.07839069216710848,0.0754698299879788,0.038943465855918125,0.037541268344729276,0.618208355074167,0.5959491596525706
SH000016,2015-08-28,2159.96,11529986000,0.031144974029942096,0.030669810115461438,0.03989304833499037,0.037714825820848744,0.6332825096079832,0.5987042991724995
SH000016,2015-08-31,2210.45,11719305200,0.023375432878386615,0.0231064117053581,0.0403324543610799,0.03790061776156891,0.6402578640256795,0.6016536547969732
SH000016,2015-09-01,2230.32,15831034400,0.00898911986247164,0.008948958223612635,0.03996626525674025,0.03733058256208445,0.6344447922082542,0.5926046265386393
SH000016,2015-09-02,2243.63,16606144800,0.00596775350622325,0.005950016995037721,0.03994195052314695,0.03736176790444394,0.6340588077785584,0.593099678501241
SH000016,2015-09-07,2133.98,8567205700,-0.04887169453073814,-0.050106309165678375,0.04119035198649487,0.03776806193667713,0.6538765666288846,0.5995493963119931
SH000016,2015-09-08,2180.13,6198041400,0.02162625704083454,0.021395727286126487,0.04140774700089341,0.03795337712538552,0.6573276054950677,0.6024911837329054
SH000016,2015-09-09,2211.2,7696297300,0.01425144372124576,0.014150846540671225,0.039956759840388045,0.038039319246666925,0.6342938984015979,0.6038554726132412
SH000016,2015-09-10,2208.48,5303531900,-0.0012301013024601515,-0.0012308584980820214,0.03998580800720179,0.0379582964380476,0.6347550237541869,0.6025692754004569
SH000016,2015-09-11,2195.39,3622196900,-0.005927153517351402,-0.005944788811017787,0.03997945634348527,0.03787440059849857,0.6346541942185544,0.6012374702355787
SH000016,2015-09-14,2228.15,8478535800,0.014922177836284245,0.014811937471817416,0.04015604563441438,0.037914068902388555,0.6374574623065283,0.6018671850377265
SH000016,2015-09-15,2175.17,5548432800,-0.02377757332316044,-0.024064822348148773,0.040299431760345665,0.03763432047516914,0.6397336464905553,0.5974263164292223
SH000016,2015-09-16,2241.95,5602654800,0.030701048653668295,0.030239200479000417,0.04121175867359963,0.03734115523286836,0.6542163872517224,0.5927724624841672
SH000016,2015-09-17,2194.82,5584288700,-0.021021878275608086,-0.021245984276013985,0.039614791982615534,0.037062440172893944,0.6288653269533365,0.5883479980721227
SH000016,2015-09-18,2198.99,3607430100,0.0018999280123197515,0.0018981254319143659,0.039513679537088384,0.03698965131180298,0.6272602166414261,0.5871925107241487
SH000016,2015-09-21,2214.45,3690151300,0.007030500366077108,0.007005901625386279,0.039122341771127396,0.03683374488365384,0.6210479221972639,0.5847175729040748
SH000016,2015-09-22,2237.31,4256376700,0.010323105059947268,0.010270185694102096,0.038389800276015296,0.035771465848348456,0.6094191864706515,0.567854416001821
SH000016,2015-09-23,2178.55,3423454800,-0.026263682726130777,-0.026614733476011843,0.0315005958505199,0.035821111596013235,0.5000564566249729,0.5686425178136582
SH000016,2015-09-24,2188.09,2507485200,0.004379059466158575,0.0043694992848282155,0.02601908718820222,0.034551037636546884,0.41304020424533955,0.5484807187532156
SH000016,2015-09-25,2183.4,3599201000,-0.0021434218884963663,-0.0021457223049559104,0.02601830410166988,0.0340875225943915,0.4130277731320218,0.5411226455703311
